cod_alumno,cod_semestre,cod_facultad,cod_escuela,num_res_autoriza,cod_tipo_autorizacion
17160075,20201,16,6,RD N°133/FIGMMG-D/2020                  ,AM 
17160084,20201,16,6,RD N°133/FIGMMG-D/2020                  ,AM 
17160246,20201,16,6,RD N°133/FIGMMG-D/2020                  ,AM 
17160247,20201,16,6,RD N°133/FIGMMG-D/2020                  ,AM 
17160249,20201,16,6,RD N°133/FIGMMG-D/2020                  ,AM 
17160250,20201,16,6,RD N°133/FIGMMG-D/2020                  ,AM 
17160255,20201,16,6,RD N°133/FIGMMG-D/2020                  ,AM 
18160077,20201,16,6,RD N°133/FIGMMG-D/2020                  ,AM 
18160082,20201,16,6,RD N°133/FIGMMG-D/2020                  ,AM 
18160267,20201,16,6,RD N°133/FIGMMG-D/2020                  ,AM 
15160243,20201,16,6,RD N°134/FIGMMG-D/2020                  ,AM 
8160147,20201,16,6,RD N°134/FIGMMG-D/2020                  ,AM 
13160249,20201,16,6,RD N°134/FIGMMG-D/2020                  ,AM 
13160140,20201,16,6,RD N°134/FIGMMG-D/2020                  ,AM 
13160061,20201,16,6,RD N°134/FIGMMG-D/2020                  ,AM 
14160243,20201,16,6,RD N°134/FIGMMG-D/2020                  ,AM 
12160213,20201,16,6,RD N°134/FIGMMG-D/2020                  ,AM 
7160168,20201,16,6,RD N°134/FIGMMG-D/2020                  ,AM 
11160056,20201,16,6,RD N°134/FIGMMG-D/2020                  ,AM 
7160051,20201,16,6,RD N°134/FIGMMG-D/2020                  ,AM 
15160273,20201,16,6,RD N°134/FIGMMG-D/2020                  ,AM 
15160088,20201,16,6,RD N°134/FIGMMG-D/2020                  ,AM 
16160231,20201,16,6,RD N°134/FIGMMG-D/2020                  ,AM 
953021,20201,16,6,RD N°134/FIGMMG-D/2020                  ,AM 
14160247,20201,16,6,RD N°134/FIGMMG-D/2020                  ,AM 
12160238,20201,16,6,RD N°134/FIGMMG-D/2020                  ,AM 
8160156,20201,16,6,RD N°134/FIGMMG-D/2020                  ,AM 
8160157,20201,16,6,RD N°134/FIGMMG-D/2020                  ,AM 
13160245,20201,16,6,RD N°134/FIGMMG-D/2020                  ,AM 
11160233,20201,16,6,RD N°134/FIGMMG-D/2020                  ,AM 
14160061,20201,16,6,RD N°134/FIGMMG-D/2020                  ,AM 
13160142,20201,16,6,RD N°134/FIGMMG-D/2020                  ,AM 
14160249,20201,16,6,RD N°133/FIGMMG-D/2020                  ,AM 
953045,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
16160226,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
16160111,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
15160243,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
18160252,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
18160255,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
12160055,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
13160059,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
17160238,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
2160095,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
903539,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
993573,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
18160071,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
953021,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
14160247,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
12160221,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
13160240,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
18160267,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
18160073,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
8160157,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
14160231,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
13160245,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
10160168,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
7160123,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
18160079,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
13160249,20202,16,6,RD N°000416-2020-D-FIGMMG/UNMSM         ,AM 
11160056,20202,16,6,RD N°000416-2020-D-FIGMMG/UNMSM         ,AM 
903539,20202,16,6,RD N°000416-2020-D-FIGMMG/UNMSM         ,AM 
7160051,20202,16,6,RD N°000416-2020-D-FIGMMG/UNMSM         ,AM 
11160215,20202,16,6,RD N°000416-2020-D-FIGMMG/UNMSM         ,AM 
15160088,20202,16,6,RD N°000416-2020-D-FIGMMG/UNMSM         ,AM 
9160305,20202,16,6,RD N°000416-2020-D-FIGMMG/UNMSM         ,AM 
953021,20202,16,6,RD N°000416-2020-D-FIGMMG/UNMSM         ,AM 
14160247,20202,16,6,RD N°000416-2020-D-FIGMMG/UNMSM         ,AM 
12160238,20202,16,6,RD N°000416-2020-D-FIGMMG/UNMSM         ,AM 
963497,20202,16,6,RD N°000416-2020-D-FIGMMG/UNMSM         ,AM 
12160221,20202,16,6,RD N°000416-2020-D-FIGMMG/UNMSM         ,AM 
8160156,20202,16,6,RD N°000416-2020-D-FIGMMG/UNMSM         ,AM 
7160162,20202,16,6,RD N°000416-2020-D-FIGMMG/UNMSM         ,AM 
7160169,20202,16,6,RD N°000416-2020-D-FIGMMG/UNMSM         ,AM 
13160142,20202,16,6,RD N°000416-2020-D-FIGMMG/UNMSM         ,AM 
12160246,20202,16,6,RD N°000416-2020-D-FIGMMG/UNMSM         ,AM 
18160276,20202,16,6,RD N°000394-2020-D-FIGMMG/UNMSM         ,AM 
12160247,20201,16,7,RD N°133/FIGMMG-D/2020                  ,AM 
13160074,20201,16,7,RD N°133/FIGMMG-D/2020                  ,AM 
13160077,20201,16,7,RD N°133/FIGMMG-D/2020                  ,AM 
13160151,20201,16,7,RD N°133/FIGMMG-D/2020                  ,AM 
13160266,20201,16,7,RD N°133/FIGMMG-D/2020                  ,AM 
14160066,20201,16,7,RD N°133/FIGMMG-D/2020                  ,AM 
14160073,20201,16,7,RD N°133/FIGMMG-D/2020                  ,AM 
14160076,20201,16,7,RD N°133/FIGMMG-D/2020                  ,AM 
14160078,20201,16,7,RD N°133/FIGMMG-D/2020                  ,AM 
14160281,20201,16,7,RD N°133/FIGMMG-D/2020                  ,AM 
14160269,20201,16,7,RD N°133/FIGMMG-D/2020                  ,AM 
14160292,20201,16,7,RD N°133/FIGMMG-D/2020                  ,TO 
14160308,20201,16,7,RD N°133/FIGMMG-D/2020                  ,TO 
14160312,20201,16,7,RD N°133/FIGMMG-D/2020                  ,TO 
15160092,20201,16,7,RD N°133/FIGMMG-D/2020                  ,TO 
15160100,20201,16,7,RD N°133/FIGMMG-D/2020                  ,TO 
15160301,20201,16,7,RD N°133/FIGMMG-D/2020                  ,TO 
15160307,20201,16,7,RD N°133/FIGMMG-D/2020                  ,TO 
15160312,20201,16,7,RD N°133/FIGMMG-D/2020                  ,TO 
15160321,20201,16,7,RD N°133/FIGMMG-D/2020                  ,TO 
16160018,20201,16,7,RD N°133/FIGMMG-D/2020                  ,TO 
16160267,20201,16,7,RD N°133/FIGMMG-D/2020                  ,TO 
17160096,20201,16,7,RD N°133/FIGMMG-D/2020                  ,TO 
18160093,20201,16,7,RD N°133/FIGMMG-D/2020                  ,TO 
18160098,20201,16,7,RD N°133/FIGMMG-D/2020                  ,TO 
18160285,20201,16,7,RD N°133/FIGMMG-D/2020                  ,TO 
18160289,20201,16,7,RD N°133/FIGMMG-D/2020                  ,TO 
18160296,20201,16,7,RD N°133/FIGMMG-D/2020                  ,TO 
18160301,20201,16,7,RD N°133/FIGMMG-D/2020                  ,TO 
18160303,20201,16,7,RD N°133/FIGMMG-D/2020                  ,TO 
11160262,20201,16,7,RD N°134/FIGMMG-D/2020                  ,TO 
17160290,20201,16,7,RD N°134/FIGMMG-D/2020                  ,TO 
14160296,20201,16,7,RD N°134/FIGMMG-D/2020                  ,TO 
18160289,20201,16,7,RD N°134/FIGMMG-D/2020                  ,TO 
18160098,20201,16,7,RD N°134/FIGMMG-D/2020                  ,TO 
18160303,20201,16,7,RD N°134/FIGMMG-D/2020                  ,TO 
14160281,20201,16,7,RD N°134/FIGMMG-D/2020                  ,TO 
14160282,20201,16,7,RD N°134/FIGMMG-D/2020                  ,TO 
17160106,20201,16,7,RD N°134/FIGMMG-D/2020                  ,TO 
17160284,20201,16,7,RD N°134/FIGMMG-D/2020                  ,TO 
17160293,20201,16,7,RD N°134/FIGMMG-D/2020                  ,TO 
15160297,20201,16,7,RD N°134/FIGMMG-D/2020                  ,TO 
15160292,20201,16,7,RD N°134/FIGMMG-D/2020                  ,TO 
14160284,20201,16,7,RD N°134/FIGMMG-D/2020                  ,TO 
13160150,20202,16,7,RD N°000394-2020-D-FIGMMG/UNMSM         ,TO 
16160257,20202,16,7,RD N°000394-2020-D-FIGMMG/UNMSM         ,TO 
18160301,20202,16,7,RD N°000394-2020-D-FIGMMG/UNMSM         ,TO 
13160077,20202,16,7,RD N°000394-2020-D-FIGMMG/UNMSM         ,TO 
13160152,20202,16,7,RD N°000394-2020-D-FIGMMG/UNMSM         ,TO 
13160274,20202,16,7,RD N°000394-2020-D-FIGMMG/UNMSM         ,TO 
12160267,20202,16,7,RD N°000394-2020-D-FIGMMG/UNMSM         ,TO 
15160309,20202,16,7,RD N°000394-2020-D-FIGMMG/UNMSM         ,TO 
15160294,20202,16,7,RD N°000394-2020-D-FIGMMG/UNMSM         ,TO 
14160084,20202,16,7,RD N°000394-2020-D-FIGMMG/UNMSM         ,TO 
14160164,20202,16,7,RD N°000394-2020-D-FIGMMG/UNMSM         ,TO 
17160268,20202,16,7,RD N°000394-2020-D-FIGMMG/UNMSM         ,TO 
14160296,20202,16,7,RD N°000416-2020-D-FIGMMG/UNMSM         ,TO 
13160077,20202,16,7,RD N°000416-2020-D-FIGMMG/UNMSM         ,TO 
14160073,20202,16,7,RD N°000416-2020-D-FIGMMG/UNMSM         ,TO 
18160289,20202,16,7,RD N°000416-2020-D-FIGMMG/UNMSM         ,TO 
18160296,20202,16,7,RD N°000416-2020-D-FIGMMG/UNMSM         ,TO 
15160292,20202,16,7,RD N°000416-2020-D-FIGMMG/UNMSM         ,TO 
13160153,20202,16,7,RD Nº 000448-2020-D-FIGMMG/UNMSM        ,TO 
18160098,20202,16,7,RD Nº 000449-2020-D-FIGMMG/UNMSM        ,TO 
17160298,20201,16,8,RD N°133/FIGMMG-D/2020                  ,TO 
16160002,20201,16,8,RD N°134/FIGMMG-D/2020                  ,TO 
17160119,20201,16,8,RD N°134/FIGMMG-D/2020                  ,TO 
17160126,20202,16,8,RD N°000394-2020-D-FIGMMG/UNMSM         ,TO 
16160301,20202,16,8,RD N°000394-2020-D-FIGMMG/UNMSM         ,TO 
17160303,20202,16,8,RD N°000394-2020-D-FIGMMG/UNMSM         ,TO 
17160126,20202,16,8,RD N°000394-2020-D-FIGMMG/UNMSM         ,TO 
17160311,20202,16,8,RD N°000394-2020-D-FIGMMG/UNMSM         ,TO 
17160298,20202,16,8,RD N°000416-2020-D-FIGMMG/UNMSM         ,AM 
15170134,20201,17,1,RD N° 173-D-FII-20                      ,AM 
16170067,20201,17,1,RD N°173-D-FII-20                       ,AM 
11170009,20201,17,1,RD N° 173-D-FII-20                      ,AM 
16170182,20201,17,1,RD N°173-D-FII-20                       ,AM 
18170239,20201,17,1,RD N° 173-D-FII-20                      ,AM 
6170052,20201,17,1,RD N°173-D-FII-20                       ,AM 
16170134,20201,17,1,RD N° 173-D-FII-20                      ,AM 
18170047,20201,17,1,RD N° 173-D-FII-20                      ,AM 
7170082,20201,17,1,RD N° 173-D-FII-20                      ,AM 
14170049,20201,17,1,RD N° 173-D-FII-20                      ,AM 
16170030,20201,17,1,RD N° 173-D-FII-20                      ,AM 
18170247,20201,17,1,RD N° 173-D-FII-20                      ,AM 
14170237,20201,17,1,RD N°173-D-FII-20                       ,AM 
18170199,20201,17,1,RD N° 173-D-FII-20                      ,AM 
18170059,20201,17,1,RD N°173-D-FII-20                       ,AM 
17170225,20201,17,1,RD N°173-D-FII-20                       ,AM 
12170006,20201,17,1,RD N° 173-D-FII-20                      ,AM 
18170168,20201,17,1,RD N° 173-D-FII-20                      ,AM 
9170013,20201,17,1,RD N° 173-D-FII-20                      ,AM 
14170026,20201,17,1,RD N°173-D-FII-20                       ,AM 
16170132,20201,17,1,RD N° 173-D-FII-20                      ,AM 
18170087,20201,17,1,RD N° 173-D-FII-20                      ,TO 
12170034,20201,17,1,RD N° 173-D-FII-20                      ,TO 
14170207,20201,17,1,RD N° 174-D-FII-20                      ,TO 
17170178,20201,17,1,RD N° 173-D-FII-20                      ,TO 
18170040,20201,17,1,RD N° 174-D-FII-20                      ,TO 
18170188,20201,17,1,RD N° 173-D-FII-20                      ,TO 
18170186,20201,17,1,RD N° 173-D-FII-20                      ,TO 
15170108,20201,17,1,RD N° 173-D-FII-20                      ,TO 
13170148,20201,17,1,RD N°173-D-FII-20                       ,TO 
18170151,20201,17,1,RD N°174-D-FII-20                       ,TO 
18170151,20201,17,1,RD N°173-D-FII-20                       ,TO 
18170151,20201,17,1,RD N°173-D-FII-20                       ,TO 
18170151,20201,17,1,RD N°173-D-FII-20                       ,TO 
18172010,20201,17,1,RD N°173-D-FII-20                       ,TO 
12170138,20201,17,1,RD N° 174-D-FII-20                      ,TO 
16170149,20201,17,1,RD N° 173-D-FII-20                      ,TO 
18170266,20201,17,1,RD N° 173-D-FII-20                      ,TO 
18170171,20201,17,1,RD N° 173-D-FII-20                      ,TO 
12170102,20201,17,1,RD N° 173-D-FII-20                      ,TO 
18170015,20201,17,1,RD N°174-D-FII-20                       ,TO 
18170015,20201,17,1,RD N°173-D-FII-20                       ,TO 
16170236,20201,17,1,RD N°173-D-FII-20                       ,TO 
12170076,20201,17,1,RD N° 173-D-FII-20                      ,TO 
13170210,20201,17,1,RD N° 175-D-FII-20                      ,TO 
12170130,20201,17,1,RD N°175-D-FII-20                       ,TO 
12170130,20201,17,1,RD N°175-D-FII-20                       ,TO 
9170055,20201,17,1,RD N° 174-D-FII-20                      ,TO 
18170179,20201,17,1,RD N° 173-D-FII-20                      ,TO 
18170185,20201,17,1,RD N°173-D-FII-20                       ,TO 
18170153,20201,17,1,RD N°173-D-FII-20                       ,TO 
18170145,20201,17,1,RD N° 174-D-FII-20                      ,TO 
18170018,20201,17,1,RD N°173-D-FII-20                       ,TO 
14170125,20201,17,1,RD N°173-D-FII-20                       ,TO 
14170125,20201,17,1,RD N°173-D-FII-20                       ,TO 
14170236,20201,17,1,RD N°173-D-FII-20                       ,TO 
17170179,20201,17,1,RD N°174-D-FII-20                       ,TO 
4170089,20201,17,1,RD N°175-D-FII-20                       ,TO 
15170006,20201,17,1,RD N° 173-D-FII-20                      ,TO 
16170224,20201,17,1,RD N°173-D-FII-20                       ,TO 
13170005,20201,17,1,RD N°175-D-FII-20                       ,TO 
11170254,20201,17,1,RD N°175-D-FII-20                       ,TO 
11170254,20201,17,1,RD N°175-D-FII-20                       ,TO 
11170254,20201,17,1,RD N°175-D-FII-20                       ,TO 
15170035,20201,17,1,RD N°174-D-FII-20                       ,TO 
14170010,20201,17,1,RD N°174-D-FII-20                       ,TO 
16170232,20201,17,1,RD N°175-D-FII-20                       ,TO 
16170232,20201,17,1,RD N°175-D-FII-20                       ,AM 
18170055,20201,17,1,RD N°173-D-FII-20                       ,TO 
18170035,20201,17,1,RD N°173-D-FII-20                       ,TO 
18170035,20201,17,1,RD N°173-D-FII-20                       ,TO 
18170035,20201,17,1,RD N°173-D-FII-20                       ,TO 
18170223,20201,17,1,RD N° 174-D-FII-20                      ,TO 
18170181,20201,17,1,RD N°173-D-FII-20                       ,TO 
18170019,20201,17,1,RD N°173-D-FII-20                       ,TO 
18170019,20201,17,1,RD N°173-D-FII-20                       ,TO 
13170229,20201,17,1,RD N° 173-D-FII-20                      ,TO 
14170042,20201,17,1,RD N° 174-D-FII-20                      ,TO 
13170088,20201,17,1,RD N°174-D-FII-20                       ,TO 
13170088,20201,17,1,RD N°173-D-FII-20                       ,TO 
12170052,20201,17,1,RD N° 175-D-FII-20                      ,TO 
15170196,20201,17,1,RD N° 173-D-FII-20                      ,TO 
14170138,20201,17,1,RD N°175-D-FII-20                       ,AM 
13170169,20201,17,1,RD N° 173-D-FII-20                      ,TO 
13170206,20201,17,1,RD N°175-D-FII-20                       ,TO 
18170028,20201,17,1,RD N° 173-D-FII-20                      ,TO 
16170257,20201,17,1,RD N° 173-D-FII-20                      ,TO 
14170032,20201,17,1,RD N°175-D-FII-20                       ,TO 
12170159,20201,17,1,RD N°173-D-FII-20                       ,TO 
1114989,20201,17,1,RD N°175-D-FII-20                       ,TO 
1114989,20201,17,1,RD N°175-D-FII-20                       ,TO 
14170019,20201,17,1,RD N° 173-D-FII-20                      ,TO 
16170209,20201,17,1,RD N°174-D-FII-20                       ,TO 
18170251,20201,17,1,RD N° 173-D-FII-20                      ,TO 
14170024,20201,17,1,RD N°173-D-FII-20                       ,TO 
18170083,20201,17,1,RD N°173-D-FII-20                       ,TO 
14170046,20201,17,1,RD N°175-D-FII-20                       ,TO 
18170245,20201,17,1,RD N° 173-D-FII-20                      ,AM 
15170199,20201,17,1,RD N° 173-D-FII-20                      ,TO 
18170160,20201,17,1,RD N° 173-D-FII-20                      ,TO 
15170198,20201,17,1,RD N° 173-D-FII-20                      ,TO 
15170207,20201,17,1,RD N° 173-D-FII-20                      ,TO 
13170187,20201,17,1,RD N° 175-D-FII-20                      ,TO 
11170142,20201,17,1,RD N° 175-D-FII-20                      ,TO 
2170051,20201,17,1,RD N° 175-D-FII-20                      ,TO 
16170150,20201,17,1,RD N°175-D-FII-20                       ,TO 
16170150,20201,17,1,RD N°175-D-FII-20                       ,TO 
13170224,20201,17,1,RD N°174-D-FII-20                       ,TO 
13170224,20201,17,1,RD N°173-D-FII-20                       ,TO 
13170224,20201,17,1,RD N°173-D-FII-20                       ,TO 
13170224,20201,17,1,RD N°173-D-FII-20                       ,TO 
9170216,20201,17,1,RD N° 173-D-FII-20                      ,AM 
15170065,20201,17,1,RD N°175-D-FII-20                       ,AM 
